(28.00000, 0.00000, 0.00000), (27.62681, 0.00000, 12.38305)
(28.25000, 0.00000, 0.00000), (27.87654, 0.00000, 12.37163)
(28.00000, -0.25000, 0.00000), (27.62671, -0.24993, 12.37720)
(27.75000, 0.00000, 0.00000), (27.37683, 0.00000, 12.37974)
(28.00000, 0.25000, 0.00000), (27.62671, 0.24993, 12.37720)
(28.50000, 0.00000, 0.00000), (28.12518, 0.00000, 12.34558)
(28.25000, -0.25000, 0.00000), (27.87645, -0.24993, 12.36570)
(28.25000, 0.25000, 0.00000), (27.87645, 0.24993, 12.36570)
(28.00000, -0.50000, 0.00000), (27.62643, -0.49931, 12.35958)
(27.75000, -0.25000, 0.00000), (27.37674, -0.24993, 12.37391)
(27.50000, 0.00000, 0.00000), (27.12741, 0.00000, 12.36269)
(27.75000, 0.25000, 0.00000), (27.37674, 0.24993, 12.37391)
(28.00000, 0.50000, 0.00000), (27.62643, 0.49931, 12.35958)
(28.75000, 0.00000, 0.00000), (28.37198, 0.00000, 12.30570)
(28.50000, -0.25000, 0.00000), (28.12508, -0.24993, 12.33953)
(28.50000, 0.25000, 0.00000), (28.12508, 0.24993, 12.33953)
(28.25000, -0.50000, 0.00000), (27.87616, -0.49929, 12.34786)
(28.25000, 0.50000, 0.00000), (27.87616, 0.49929, 12.34786)
(28.00000, -0.75000, 0.00000), (27.62596, -0.74756, 12.33006)
(27.75000, -0.50000, 0.00000), (27.37646, -0.49932, 12.35637)
(27.50000, -0.25000, 0.00000), (27.12732, -0.24993, 12.35683)
(27.25000, 0.00000, 0.00000), (26.87917, 0.00000, 12.33308)
(27.50000, 0.25000, 0.00000), (27.12732, 0.24993, 12.35683)
(27.75000, 0.50000, 0.00000), (27.37646, 0.49932, 12.35637)
(28.00000, 0.75000, 0.00000), (27.62596, 0.74756, 12.33006)
(29.00000, 0.00000, 0.00000), (28.61632, 0.00000, 12.25281)
(28.75000, -0.25000, 0.00000), (28.37185, -0.24992, 12.29950)
(28.75000, 0.25000, 0.00000), (28.37185, 0.24992, 12.29950)
(28.50000, -0.50000, 0.00000), (28.12475, -0.49926, 12.32136)
(28.50000, 0.50000, 0.00000), (28.12475, 0.49926, 12.32136)
(28.25000, -0.75000, 0.00000), (27.87567, -0.74750, 12.31798)
(28.25000, 0.75000, 0.00000), (27.87567, 0.74750, 12.31798)
(28.00000, -1.00000, 0.00000), (27.62527, -0.99407, 12.28843)
(27.75000, -0.75000, 0.00000), (27.37598, -0.74758, 12.32700)
(27.50000, -0.50000, 0.00000), (27.12704, -0.49931, 12.33923)
(27.25000, -0.25000, 0.00000), (26.87909, -0.24993, 12.32715)
(27.00000, 0.00000, 0.00000), (26.63255, 0.00000, 12.29212)
(27.25000, 0.25000, 0.00000), (26.87909, 0.24993, 12.32715)
(27.50000, 0.50000, 0.00000), (27.12704, 0.49931, 12.33923)
(27.75000, 0.75000, 0.00000), (27.37598, 0.74758, 12.32700)
(28.00000, 1.00000, 0.00000), (27.62527, 0.99407, 12.28843)
(29.25000, 0.00000, 0.00000), (28.85770, 0.00000, 12.18772)
(29.00000, -0.25000, 0.00000), (28.61615, -0.24992, 12.24643)
(29.00000, 0.25000, 0.00000), (28.61615, 0.24992, 12.24643)
(28.75000, -0.50000, 0.00000), (28.37146, -0.49923, 12.28091)
(28.75000, 0.50000, 0.00000), (28.37146, 0.49923, 12.28091)
(28.50000, -0.75000, 0.00000), (28.12420, -0.74741, 12.29098)
(28.50000, 0.75000, 0.00000), (28.12420, 0.74741, 12.29098)
(28.25000, -1.00000, 0.00000), (27.87495, -0.99393, 12.27587)
(28.25000, 1.00000, 0.00000), (27.87495, 0.99393, 12.27587)
