(2.50000, -4.49999, 0.00000)
(2.50000, -4.00000, 0.00000)
(2.50000, -3.50000, 0.00000)
(2.50000, -3.00000, 0.00000)
(2.50000, -2.50000, 0.00000)
(2.50000, -2.00000, 0.00000)
(2.50000, -1.50000, 0.00000)
(2.50000, -1.00000, 0.00000)
(2.50000, -0.50000, 0.00000)
(2.50000, 0.00000, 0.00000)
(2.50000, 0.50000, 0.00000)
(2.50000, 1.00000, 0.00000)
(2.49999, 2.00000, 0.00000)
(2.50000, 1.50000, 0.00000)
(2.50000, 2.49999, 0.00000)
(2.49999, 3.50000, 0.00000)
(2.50000, 3.00000, 0.00000)
(2.50000, 4.00000, 0.00000)
(2.50000, 4.50000, 0.00000)
(2.50000, 5.00000, 0.00000)
(2.50000, 5.37159, 0.00000)
(2.61209, -5.50000, 0.00000)
(2.61209, 5.50000, 0.00000)
(3.00000, -5.93699, 0.00000)
(3.00000, -5.50000, 0.00000)
(3.00000, -5.00000, 0.00000)
(3.00000, -4.50000, 0.00000)
(3.00000, -4.00000, 0.00000)
(3.00000, -3.50000, 0.00000)
(3.00000, -3.00000, 0.00000)
(3.00000, -2.50000, 0.00000)
(3.00000, -2.00000, 0.00000)
(3.00000, -1.50000, 0.00000)
(3.00000, -1.00000, 0.00000)
(3.00000, -0.50000, 0.00000)
(3.00000, 0.00000, 0.00000)
(3.00000, 0.50000, 0.00000)
(3.00000, 1.00000, 0.00000)
(3.00000, 1.50000, 0.00000)
(3.00000, 2.00000, 0.00000)
(3.00000, 2.49999, 0.00000)
(3.00000, 3.00000, 0.00000)
(3.00000, 3.50000, 0.00000)
(3.00000, 4.00000, 0.00000)
(3.00000, 4.50000, 0.00000)
(3.00000, 5.00000, 0.00000)
(3.00000, 5.50000, 0.00000)
(3.00000, 5.93699, 0.00000)
(3.05783, -6.00000, 0.00000)
(3.05783, 6.00000, 0.00000)
(3.50000, -6.48201, 0.00000)
(3.50000, -6.00000, 0.00000)
(3.50000, -5.50000, 0.00000)
(3.50000, -5.00000, 0.00000)
(3.50000, -4.50000, 0.00000)
(3.50000, -4.00000, 0.00000)
(3.50000, -3.50000, 0.00000)
(3.50000, -3.00000, 0.00000)
(3.50000, -2.49999, 0.00000)
(3.50000, -2.00000, 0.00000)
(3.50000, -1.50000, 0.00000)
(3.50000, -1.00000, 0.00000)
(3.50000, -0.50000, 0.00000)
(3.50000, 0.00000, 0.00000)
(3.50000, 0.50000, 0.00000)
(3.50000, 1.00000, 0.00000)
(3.50000, 1.50000, 0.00000)
(3.50001, 2.00000, 0.00000)
(3.50000, 3.00000, 0.00000)
(3.50001, 2.49999, 0.00000)
(3.50000, 4.00000, 0.00000)
(3.50001, 3.50000, 0.00000)
(3.50000, 4.50000, 0.00000)
(3.50000, 5.00000, 0.00000)
(3.50000, 5.50000, 0.00000)
(3.50000, 6.00000, 0.00000)
(3.50000, 6.48201, 0.00000)
(3.51718, -6.50000, 0.00000)
(3.51718, 6.50000, 0.00000)
(3.98605, -7.00000, 0.00000)
(3.98605, 7.00000, 0.00000)
(4.00000, -7.01543, 0.00000)
(4.00000, -7.00000, 0.00000)
(4.00000, -6.50000, 0.00000)
(4.00000, -6.00000, 0.00000)
(4.00000, -5.50001, 0.00000)
(4.00000, -5.00000, 0.00000)
(4.00000, -4.49999, 0.00000)
(4.00000, -4.00000, 0.00000)
(4.00000, -3.50000, 0.00000)
(4.00000, -3.00000, 0.00000)
(4.00000, -2.50000, 0.00000)
(4.00000, -2.00000, 0.00000)
(4.00000, -1.50000, 0.00000)
(4.00000, -1.00000, 0.00000)
(4.00000, -0.50000, 0.00000)
(4.00000, 0.00000, 0.00000)
(4.00000, 0.50000, 0.00000)
(4.00000, 1.00000, 0.00000)
(4.00000, 1.50000, 0.00000)
(4.00000, 2.00000, 0.00000)
(4.00000, 2.49999, 0.00000)
(4.00000, 3.00000, 0.00000)
(4.00000, 3.50000, 0.00000)
(4.00000, 4.00000, 0.00000)
(4.00000, 4.50000, 0.00000)
(4.00000, 5.00000, 0.00000)
(4.00000, 5.50000, 0.00000)
(4.00000, 6.00000, 0.00000)
(4.00000, 6.50000, 0.00000)
(4.00000, 7.00000, 0.00000)
(4.00000, 7.01543, 0.00000)
(4.46103, -7.50000, 0.00000)
(4.46102, 7.50000, 0.00000)
(4.50001, -7.50000, 0.00000)
(4.50001, -7.00000, 0.00000)
(4.50001, -6.50000, 0.00000)
(4.50001, -6.00000, 0.00000)
(4.50001, -5.50001, 0.00000)
(4.50001, -5.00000, 0.00000)
(4.50001, -4.50001, 0.00000)
(4.50001, -4.00000, 0.00000)
(4.50001, -3.50001, 0.00000)
(4.50001, -3.00000, 0.00000)
(4.50001, -2.50000, 0.00000)
(4.50001, -2.00000, 0.00000)
(4.50001, -1.50000, 0.00000)
(4.50001, -1.00000, 0.00000)
(4.50001, -0.50000, 0.00000)
(4.50000, 0.50000, 0.00000)
(4.50001, 0.00000, 0.00000)
(4.50000, 1.00000, 0.00000)
(4.50000, 1.50000, 0.00000)
(4.50000, 2.00000, 0.00000)
(4.50000, 2.49999, 0.00000)
(4.50000, 3.00000, 0.00000)
(4.50000, 3.50000, 0.00000)
(4.50000, 4.50000, 0.00000)
(4.50001, 4.00000, 0.00000)
(4.50000, 5.00000, 0.00000)
(4.50000, 5.50000, 0.00000)
(4.50000, 6.00000, 0.00000)
(4.50000, 7.00000, 0.00000)
(4.50001, 6.50000, 0.00000)
(4.50000, 7.50000, 0.00000)
(5.00000, -7.97513, 0.00000)
(5.00000, -7.50000, 0.00000)
(5.00000, -7.00000, 0.00000)
(5.00000, -6.50000, 0.00000)
(5.00000, -6.00000, 0.00000)
(5.00000, -5.50000, 0.00000)
(5.00000, -5.00000, 0.00000)
(5.00000, -4.50000, 0.00000)
(5.00000, -4.00000, 0.00000)
(5.00000, -3.49999, 0.00000)
(5.00000, -3.00000, 0.00000)
(5.00000, -2.50000, 0.00000)
(5.00000, -2.00000, 0.00000)
(5.00000, -1.50000, 0.00000)
(5.00000, -1.00000, 0.00000)
(5.00000, -0.50000, 0.00000)
(5.00000, 0.00000, 0.00000)
(5.00000, 0.50000, 0.00000)
(5.00000, 1.00000, 0.00000)
(5.00000, 1.50000, 0.00000)
(5.00000, 2.00000, 0.00000)
(5.00000, 2.49999, 0.00000)
(5.00000, 3.00000, 0.00000)
(5.00000, 3.50000, 0.00000)
(5.00000, 4.00000, 0.00000)
(5.00000, 4.50000, 0.00000)
(5.00000, 5.00000, 0.00000)
(5.00000, 5.50000, 0.00000)
(5.00000, 6.00000, 0.00000)
(5.00000, 6.50000, 0.00000)
(5.00000, 7.00000, 0.00000)
(5.00000, 7.50000, 0.00000)
(5.00000, 7.97513, 0.00000)
(5.02810, -8.00000, 0.00000)
(5.02810, 8.00000, 0.00000)
(5.50000, -8.00000, 0.00000)
(5.50000, -7.50000, 0.00000)
(5.50000, -7.00000, 0.00000)
(5.50000, -6.50000, 0.00000)
(5.50000, -6.00000, 0.00000)
(5.50000, -5.50000, 0.00000)
(5.50000, -5.00000, 0.00000)
(5.50000, -4.50000, 0.00000)
(5.50000, -4.00000, 0.00000)
(5.50000, -3.50000, 0.00000)
(5.50000, -3.00000, 0.00000)
(5.50000, -2.50000, 0.00000)
(5.50000, -2.00000, 0.00000)
(5.50000, -1.50000, 0.00000)
(5.50000, -1.00000, 0.00000)
(5.50000, -0.50000, 0.00000)
(5.50000, 0.00000, 0.00000)
(5.50000, 0.50000, 0.00000)
(5.50000, 1.00000, 0.00000)
(5.49999, 2.00000, 0.00000)
(5.50000, 1.50000, 0.00000)
(5.50000, 3.00000, 0.00000)
(5.50001, 2.49999, 0.00000)
(5.50000, 3.50000, 0.00000)
(5.50000, 4.00000, 0.00000)
(5.50000, 4.50000, 0.00000)
(5.50000, 5.00000, 0.00000)
(5.50000, 5.50000, 0.00000)
(5.50000, 6.00000, 0.00000)
(5.50000, 6.50000, 0.00000)
(5.50000, 7.00000, 0.00000)
(5.50000, 7.50000, 0.00000)
(5.50000, 8.00000, 0.00000)
(6.00000, -8.50000, 0.00000)
(6.00000, -8.00000, 0.00000)
(6.00000, -7.50000, 0.00000)
(6.00000, -7.00000, 0.00000)
(6.00000, -6.50000, 0.00000)
(6.00000, -6.00000, 0.00000)
(6.00000, -5.50001, 0.00000)
(6.00000, -5.00000, 0.00000)
(6.00000, -4.50000, 0.00000)
(6.00000, -4.00000, 0.00000)
(6.00000, -3.49999, 0.00000)
(6.00000, -3.00000, 0.00000)
(6.00000, -2.50000, 0.00000)
(6.00000, -2.00000, 0.00000)
(6.00000, -1.50000, 0.00000)
(6.00000, -1.00000, 0.00000)
(6.00000, -0.50001, 0.00000)
(6.00000, 0.00000, 0.00000)
(6.00000, 0.50000, 0.00000)
(6.00000, 1.00000, 0.00000)
(6.00000, 1.50000, 0.00000)
(6.00000, 2.00000, 0.00000)
(6.00000, 2.49999, 0.00000)
(6.00000, 3.00000, 0.00000)
(6.00000, 3.50000, 0.00000)
(6.00000, 4.00000, 0.00000)
(6.00000, 4.50000, 0.00000)
(6.00000, 5.00000, 0.00000)
(6.00000, 5.50000, 0.00000)
(6.00000, 6.00000, 0.00000)
(6.00000, 6.50000, 0.00000)
(6.00000, 7.00000, 0.00000)
(6.00000, 7.50000, 0.00000)
(6.00000, 8.00000, 0.00000)
(6.00000, 8.49999, 0.00000)
(6.50000, -8.86667, 0.00000)
(6.50000, -8.50000, 0.00000)
(6.50000, -8.00000, 0.00000)
(6.50000, -7.49999, 0.00000)
(6.50000, -7.00000, 0.00000)
(6.50000, -6.50000, 0.00000)
(6.50000, -6.00000, 0.00000)
(6.50000, -5.50000, 0.00000)
(6.50000, -5.00000, 0.00000)
(6.50000, -4.50000, 0.00000)
(6.50000, -4.00000, 0.00000)
(6.50000, -3.50000, 0.00000)
(6.50000, -3.00000, 0.00000)
(6.50000, -2.50000, 0.00000)
(6.50000, -2.00000, 0.00000)
(6.50000, -1.50000, 0.00000)
(6.50000, -1.00000, 0.00000)
(6.50000, -0.50000, 0.00000)
(6.50000, 0.00000, 0.00000)
(6.50000, 0.50000, 0.00000)
(6.50000, 1.00000, 0.00000)
(6.50000, 1.50000, 0.00000)
(6.50000, 2.00000, 0.00000)
(6.49999, 3.00000, 0.00000)
(6.50000, 2.49999, 0.00000)
(6.50000, 3.50000, 0.00000)
(6.50000, 4.00000, 0.00000)
(6.50000, 4.50000, 0.00000)
(6.50000, 5.00000, 0.00000)
(6.50000, 5.50000, 0.00000)
(6.50000, 6.00000, 0.00000)
(6.50000, 7.00000, 0.00000)
(6.50001, 6.50000, 0.00000)
(6.50000, 7.50000, 0.00000)
(6.50000, 8.00000, 0.00000)
(6.50000, 8.49999, 0.00000)
(6.50000, 8.86666, 0.00000)
(6.74055, -9.00000, 0.00000)
(6.74055, 9.00000, 0.00000)
(7.00000, -9.00000, 0.00000)
(7.00000, -8.49999, 0.00000)
(7.00000, -8.00000, 0.00000)
(7.00000, -7.50000, 0.00000)
(7.00000, -7.00000, 0.00000)
(7.00000, -6.50000, 0.00000)
(7.00000, -6.00000, 0.00000)
(7.00000, -5.50000, 0.00000)
(7.00000, -5.00000, 0.00000)
(7.00000, -4.50000, 0.00000)
(7.00000, -4.00000, 0.00000)
(7.00000, -3.50000, 0.00000)
(7.00000, -3.00000, 0.00000)
(7.00000, -2.50000, 0.00000)
(7.00000, -2.00000, 0.00000)
(7.00000, -1.50000, 0.00000)
(7.00000, -1.00000, 0.00000)
(7.00000, -0.50000, 0.00000)
(7.00000, 0.00000, 0.00000)
(7.00000, 0.50000, 0.00000)
(7.00000, 1.00000, 0.00000)
(7.00000, 1.50000, 0.00000)
(7.00000, 2.00000, 0.00000)
(7.00000, 2.49999, 0.00000)
(7.00000, 3.00000, 0.00000)
(7.00000, 3.50000, 0.00000)
(7.00000, 4.00000, 0.00000)
(7.00000, 4.50000, 0.00000)
(7.00000, 5.00000, 0.00000)
(7.00000, 5.50000, 0.00000)
(7.00000, 6.00000, 0.00000)
(7.00000, 6.50000, 0.00000)
(7.00000, 7.00000, 0.00000)
(7.00000, 7.50000, 0.00000)
(7.00000, 8.00000, 0.00000)
(7.00000, 8.49999, 0.00000)
(7.00000, 9.00000, 0.00000)
(7.50000, -9.38804, 0.00000)
(7.50000, -9.00000, 0.00000)
(7.50000, -8.50000, 0.00000)
(7.50000, -8.00000, 0.00000)
(7.50000, -7.50000, 0.00000)
(7.50000, -7.00000, 0.00000)
(7.50000, -6.49999, 0.00000)
(7.50000, -6.00000, 0.00000)
(7.50000, -5.50000, 0.00000)
(7.50000, -5.00000, 0.00000)
(7.50000, -4.50000, 0.00000)
(7.50000, -4.00000, 0.00000)
(7.50000, -3.50000, 0.00000)
(7.50000, -3.00000, 0.00000)
(7.50000, -2.50000, 0.00000)
(7.50000, -2.00000, 0.00000)
(7.50000, -1.50000, 0.00000)
(7.50000, -1.00000, 0.00000)
(7.50000, -0.50000, 0.00000)
(7.50000, 0.00000, 0.00000)
(7.49999, 1.50000, 0.00000)
(7.50000, 1.00000, 0.00000)
(7.50001, 0.50000, 0.00000)
(7.50000, 2.00000, 0.00000)
(7.50000, 2.49999, 0.00000)
(7.49999, 3.50000, 0.00000)
(7.50000, 3.00000, 0.00000)
(7.50000, 4.00000, 0.00000)
(7.50000, 4.50000, 0.00000)
(7.50000, 5.00000, 0.00000)
(7.50000, 5.50000, 0.00000)
(7.50000, 6.00000, 0.00000)
(7.49999, 7.00000, 0.00000)
(7.50000, 6.50000, 0.00000)
(7.49999, 8.49999, 0.00000)
(7.50000, 7.50000, 0.00000)
(7.50000, 8.00000, 0.00000)
(7.50000, 9.00000, 0.00000)
(7.50000, 9.38804, 0.00000)
(7.75110, -9.50000, 0.00000)
(7.75110, 9.50000, 0.00000)
(8.00000, -9.50000, 0.00000)
(8.00000, -9.00000, 0.00000)
(8.00000, -8.50000, 0.00000)
(8.00000, -8.00000, 0.00000)
(8.00000, -7.50000, 0.00000)
(8.00000, -7.00000, 0.00000)
(8.00000, -6.50000, 0.00000)
(8.00000, -6.00000, 0.00000)
(8.00000, -5.50000, 0.00000)
(8.00000, -5.00000, 0.00000)
(8.00000, -4.50000, 0.00000)
(8.00000, -4.00000, 0.00000)
(8.00000, -3.50000, 0.00000)
(8.00000, -3.00000, 0.00000)
(8.00000, -2.50000, 0.00000)
(8.00000, -2.00000, 0.00000)
(8.00000, -1.50000, 0.00000)
(8.00000, -1.00000, 0.00000)
(8.00000, -0.50000, 0.00000)
(8.00000, 0.00000, 0.00000)
(8.00000, 0.50000, 0.00000)
(8.00000, 1.00000, 0.00000)
(8.00000, 1.50000, 0.00000)
(8.00000, 2.00000, 0.00000)
(8.00000, 2.49999, 0.00000)
(8.00000, 3.00000, 0.00000)
(8.00000, 3.50000, 0.00000)
(8.00000, 4.00000, 0.00000)
(8.00000, 4.50000, 0.00000)
(8.00000, 5.00000, 0.00000)
(8.00000, 5.50000, 0.00000)
(8.00000, 6.00000, 0.00000)
(8.00000, 6.50000, 0.00000)
(8.00000, 7.00000, 0.00000)
(8.00000, 7.50000, 0.00000)
(8.00000, 8.00000, 0.00000)
(8.00000, 8.49999, 0.00000)
(8.00000, 9.00000, 0.00000)
(8.00000, 9.50000, 0.00000)
(8.50000, -9.80174, 0.00000)
(8.50000, -9.50000, 0.00000)
(8.50000, -9.00000, 0.00000)
(8.50000, -8.50000, 0.00000)
(8.50000, -8.00000, 0.00000)
(8.50000, -7.50000, 0.00000)
(8.50000, -7.00000, 0.00000)
(8.50000, -6.50000, 0.00000)
(8.50000, -6.00000, 0.00000)
(8.50000, -5.50000, 0.00000)
(8.50000, -5.00000, 0.00000)
(8.50000, -4.50000, 0.00000)
(8.50000, -4.00000, 0.00000)
(8.50000, -3.50000, 0.00000)
(8.50000, -3.00000, 0.00000)
(8.50000, -2.50000, 0.00000)
(8.50000, -2.00000, 0.00000)
(8.50000, -1.50001, 0.00000)
(8.50000, -1.00000, 0.00000)
(8.50000, -0.50000, 0.00000)
(8.50000, 0.00000, 0.00000)
(8.50000, 0.50000, 0.00000)
(8.50000, 1.00000, 0.00000)
(8.50000, 1.50000, 0.00000)
(8.50000, 2.00000, 0.00000)
(8.50000, 3.00000, 0.00000)
(8.50001, 2.49999, 0.00000)
(8.50000, 3.50000, 0.00000)
(8.50000, 4.00000, 0.00000)
(8.50000, 5.00000, 0.00000)
(8.50001, 4.50000, 0.00000)
(8.50000, 5.50000, 0.00000)
(8.50000, 6.00000, 0.00000)
(8.50000, 6.50000, 0.00000)
(8.49999, 8.00000, 0.00000)
(8.50001, 7.00000, 0.00000)
(8.50000, 8.49999, 0.00000)
(8.50001, 7.50000, 0.00000)
(8.50000, 9.00000, 0.00000)
(8.50000, 9.50000, 0.00000)
(8.50000, 9.80174, 0.00000)
(9.00000, -9.96136, 0.00000)
(9.00000, -9.50000, 0.00000)
(9.00000, -9.00000, 0.00000)
(9.00000, -8.50000, 0.00000)
(9.00000, -8.00000, 0.00000)
(9.00000, -7.50000, 0.00000)
(9.00000, -7.00000, 0.00000)
(9.00000, -6.50000, 0.00000)
(9.00000, -6.00000, 0.00000)
(9.00000, -5.50001, 0.00000)
(9.00000, -5.00000, 0.00000)
(9.00000, -4.50000, 0.00000)
(9.00000, -4.00000, 0.00000)
(9.00000, -3.49999, 0.00000)
(9.00000, -3.00000, 0.00000)
(9.00000, -2.50000, 0.00000)
(9.00000, -2.00000, 0.00000)
(9.00000, -1.50000, 0.00000)
(9.00000, -1.00000, 0.00000)
(9.00000, -0.50000, 0.00000)
(9.00000, 0.00000, 0.00000)
(9.00000, 0.50000, 0.00000)
(9.00000, 1.00000, 0.00000)
(9.00000, 1.50000, 0.00000)
(9.00000, 2.00000, 0.00000)
(9.00000, 2.49999, 0.00000)
(9.00000, 3.00000, 0.00000)
(9.00000, 3.50000, 0.00000)
(9.00000, 4.00000, 0.00000)
(9.00000, 4.50000, 0.00000)
(9.00000, 5.00000, 0.00000)
(9.00000, 5.50000, 0.00000)
(9.00000, 6.00000, 0.00000)
(9.00000, 6.50000, 0.00000)
(9.00000, 7.00000, 0.00000)
(9.00000, 7.50000, 0.00000)
(9.00000, 8.00000, 0.00000)
(9.00000, 8.49999, 0.00000)
(9.00000, 9.00000, 0.00000)
(9.00000, 9.50000, 0.00000)
(9.00000, 9.96136, 0.00000)
(9.15904, -10.00000, 0.00000)
(9.15905, 10.00000, 0.00000)
(9.49999, -10.08223, 0.00000)
(9.49999, -10.00000, 0.00000)
(9.49999, -9.50000, 0.00000)
(9.49999, -9.00000, 0.00000)
(9.49999, -8.50000, 0.00000)
(9.49999, -8.00000, 0.00000)
(9.49999, -7.50000, 0.00000)
(9.49999, -7.00000, 0.00000)
(9.49999, -6.50000, 0.00000)
(9.49999, -6.00000, 0.00000)
(9.49999, -5.50000, 0.00000)
(9.49999, -5.00000, 0.00000)
(9.49999, -4.50000, 0.00000)
(9.49999, -4.00000, 0.00000)
(9.49999, -3.50000, 0.00000)
(9.49999, -3.00000, 0.00000)
(9.49999, -2.49999, 0.00000)
(9.49999, -2.00000, 0.00000)
(9.49999, -1.50000, 0.00000)
(9.49999, -1.00000, 0.00000)
(9.49999, -0.50000, 0.00000)
(9.49999, 0.00000, 0.00000)
(9.50000, 1.00000, 0.00000)
(9.50001, 0.50000, 0.00000)
(9.50000, 2.00000, 0.00000)
(9.50000, 2.49999, 0.00000)
(9.50001, 1.50000, 0.00000)
(9.50000, 3.00000, 0.00000)
(9.50000, 3.50000, 0.00000)
(9.50000, 4.00000, 0.00000)
(9.50000, 4.50000, 0.00000)
(9.50000, 5.00000, 0.00000)
(9.50000, 5.50000, 0.00000)
(9.50000, 6.00000, 0.00000)
(9.50000, 6.50000, 0.00000)
(9.49999, 8.49999, 0.00000)
(9.50000, 7.50000, 0.00000)
(9.50001, 7.00000, 0.00000)
(9.50000, 8.00000, 0.00000)
(9.49999, 9.00000, 0.00000)
(9.50000, 9.50000, 0.00000)
(9.50000, 10.00000, 0.00000)
(9.50000, 10.08223, 0.00000)
(10.00000, -10.16603, 0.00000)
(10.00000, -10.00000, 0.00000)
(10.00000, -9.50000, 0.00000)
(10.00000, -9.00000, 0.00000)
(10.00000, -8.50000, 0.00000)
(10.00000, -8.00000, 0.00000)
(10.00000, -7.50000, 0.00000)
(10.00000, -7.00000, 0.00000)
(10.00000, -6.50001, 0.00000)
(10.00000, -6.00000, 0.00000)
(10.00000, -5.50000, 0.00000)
(10.00000, -5.00000, 0.00000)
(10.00000, -4.49999, 0.00000)
(10.00000, -4.00000, 0.00000)
(10.00000, -3.50000, 0.00000)
(10.00000, -3.00000, 0.00000)
(10.00000, -2.50000, 0.00000)
(10.00000, -2.00000, 0.00000)
(10.00000, -1.49999, 0.00000)
(10.00000, -1.00000, 0.00000)
(10.00000, -0.50000, 0.00000)
(10.00000, 0.00000, 0.00000)
(10.00000, 0.50000, 0.00000)
(10.00000, 1.00000, 0.00000)
(10.00000, 1.50000, 0.00000)
(10.00000, 2.00000, 0.00000)
(10.00000, 2.49999, 0.00000)
(10.00000, 3.00000, 0.00000)
(10.00000, 3.50000, 0.00000)
(10.00000, 4.00000, 0.00000)
(10.00000, 4.50000, 0.00000)
(10.00000, 5.00000, 0.00000)
(10.00000, 5.50000, 0.00000)
(10.00000, 6.00000, 0.00000)
(10.00000, 6.50000, 0.00000)
(10.00000, 7.00000, 0.00000)
(10.00000, 7.50000, 0.00000)
(10.00000, 8.00000, 0.00000)
(10.00000, 8.49999, 0.00000)
(10.00000, 9.00000, 0.00000)
(10.00000, 9.50000, 0.00000)
(10.00000, 10.00000, 0.00000)
(10.00000, 10.16603, 0.00000)
(10.50000, -10.21688, 0.00000)
(10.50000, -10.00000, 0.00000)
(10.50000, -9.50000, 0.00000)
(10.50000, -9.00000, 0.00000)
(10.50000, -8.50000, 0.00000)
(10.50000, -8.00000, 0.00000)
(10.50000, -7.50000, 0.00000)
(10.50000, -7.00000, 0.00000)
(10.50000, -6.49999, 0.00000)
(10.50000, -6.00000, 0.00000)
(10.50000, -5.50000, 0.00000)
(10.50000, -5.00000, 0.00000)
(10.50000, -4.50000, 0.00000)
(10.50000, -4.00000, 0.00000)
(10.50000, -3.50000, 0.00000)
(10.50000, -3.00000, 0.00000)
(10.50000, -2.50000, 0.00000)
(10.50000, -2.00000, 0.00000)
(10.50000, -1.50000, 0.00000)
(10.50000, -1.00000, 0.00000)
(10.50000, -0.50000, 0.00000)
(10.50000, 0.00000, 0.00000)
(10.50000, 0.50000, 0.00000)
(10.50000, 1.00000, 0.00000)
(10.50000, 1.50000, 0.00000)
(10.50000, 2.00000, 0.00000)
(10.50000, 2.49999, 0.00000)
(10.50000, 3.00000, 0.00000)
(10.50000, 4.00000, 0.00000)
(10.50001, 3.50000, 0.00000)
(10.50000, 5.00000, 0.00000)
(10.50001, 4.50000, 0.00000)
(10.50000, 5.50000, 0.00000)
(10.50000, 6.00000, 0.00000)
(10.50001, 6.50000, 0.00000)
(10.50000, 7.50000, 0.00000)
(10.50001, 7.00000, 0.00000)
(10.50000, 8.00000, 0.00000)
(10.50000, 8.49999, 0.00000)
(10.50000, 9.00000, 0.00000)
(10.50000, 9.50000, 0.00000)
(10.50000, 10.00000, 0.00000)
(10.50000, 10.21688, 0.00000)
(11.00000, -10.23949, 0.00000)
(11.00000, -10.00000, 0.00000)
(11.00000, -9.50000, 0.00000)
(11.00000, -9.00000, 0.00000)
(11.00000, -8.50000, 0.00000)
(11.00000, -8.00000, 0.00000)
(11.00000, -7.50000, 0.00000)
(11.00000, -7.00000, 0.00000)
(11.00000, -6.50000, 0.00000)
(11.00000, -6.00000, 0.00000)
(11.00000, -5.50000, 0.00000)
(11.00000, -5.00000, 0.00000)
(11.00000, -4.50000, 0.00000)
(11.00000, -4.00000, 0.00000)
(11.00000, -3.50000, 0.00000)
(11.00000, -3.00000, 0.00000)
(11.00000, -2.50000, 0.00000)
(11.00000, -2.00000, 0.00000)
(11.00000, -1.50000, 0.00000)
(11.00000, -1.00000, 0.00000)
(11.00000, -0.50000, 0.00000)
(11.00000, 0.00000, 0.00000)
(11.00000, 0.50000, 0.00000)
(11.00000, 1.00000, 0.00000)
(11.00000, 1.50000, 0.00000)
(11.00000, 2.00000, 0.00000)
(11.00000, 2.49999, 0.00000)
(11.00000, 3.00000, 0.00000)
(11.00000, 3.50000, 0.00000)
(11.00000, 4.00000, 0.00000)
